loss,model,mse_f,mse_u,n_feat,pde,retry,seed,step,tag
0.48419633507728577,gaaf,0.25380250811576843,0.023039381951093674,3,burgers,False,1234,550,MS_hard_burgers_n3_gaaf_s1234
0.48388993740081787,gaaf,0.2537894546985626,0.023010049015283585,3,burgers,False,1234,555,MS_hard_burgers_n3_gaaf_s1234
0.4835992753505707,gaaf,0.2537652850151062,0.022983398288488388,3,burgers,False,1234,560,MS_hard_burgers_n3_gaaf_s1234
0.4833233952522278,gaaf,0.25375643372535706,0.022956697270274162,3,burgers,False,1234,565,MS_hard_burgers_n3_gaaf_s1234
0.4830615520477295,gaaf,0.25375059247016907,0.022931097075343132,3,burgers,False,1234,570,MS_hard_burgers_n3_gaaf_s1234
0.48281240463256836,gaaf,0.25373220443725586,0.02290802076458931,3,burgers,False,1234,575,MS_hard_burgers_n3_gaaf_s1234
0.4825754761695862,gaaf,0.2537519037723541,0.022882359102368355,3,burgers,False,1234,580,MS_hard_burgers_n3_gaaf_s1234
0.48235031962394714,gaaf,0.253556489944458,0.022879382595419884,3,burgers,False,1234,585,MS_hard_burgers_n3_gaaf_s1234
0.48217499256134033,gaaf,0.25520023703575134,0.02269747667014599,3,burgers,False,1234,590,MS_hard_burgers_n3_gaaf_s1234
0.4912557601928711,gaaf,0.22957202792167664,0.026168374344706535,3,burgers,False,1234,595,MS_hard_burgers_n3_gaaf_s1234
0.4879303276538849,gaaf,0.23907892405986786,0.024885140359401703,3,burgers,False,1234,600,MS_hard_burgers_n3_gaaf_s1234
0.6428821086883545,gaaf,0.18493494391441345,0.045794714242219925,3,burgers,False,1234,605,MS_hard_burgers_n3_gaaf_s1234
0.5971713066101074,gaaf,0.4225730299949646,0.01745983026921749,3,burgers,False,1234,610,MS_hard_burgers_n3_gaaf_s1234
0.5174757838249207,gaaf,0.19407527148723602,0.03234005346894264,3,burgers,False,1234,615,MS_hard_burgers_n3_gaaf_s1234
0.5182340741157532,gaaf,0.2562379240989685,0.026199616491794586,3,burgers,False,1234,620,MS_hard_burgers_n3_gaaf_s1234
0.4883906841278076,gaaf,0.22757171094417572,0.02608189731836319,3,burgers,False,1234,625,MS_hard_burgers_n3_gaaf_s1234
0.49554508924484253,gaaf,0.23722334206104279,0.025832172483205795,3,burgers,False,1234,630,MS_hard_burgers_n3_gaaf_s1234
0.48913609981536865,gaaf,0.27651092410087585,0.02126251719892025,3,burgers,False,1234,635,MS_hard_burgers_n3_gaaf_s1234
0.4883083701133728,gaaf,0.23044760525226593,0.025786077603697777,3,burgers,False,1234,640,MS_hard_burgers_n3_gaaf_s1234
0.48495739698410034,gaaf,0.24701376259326935,0.02379436232149601,3,burgers,False,1234,645,MS_hard_burgers_n3_gaaf_s1234
0.48609721660614014,gaaf,0.27420878410339355,0.02118884213268757,3,burgers,False,1234,650,MS_hard_burgers_n3_gaaf_s1234
0.4847584068775177,gaaf,0.24922962486743927,0.023552877828478813,3,burgers,False,1234,655,MS_hard_burgers_n3_gaaf_s1234
0.4844532012939453,gaaf,0.25587964057922363,0.022857356816530228,3,burgers,False,1234,660,MS_hard_burgers_n3_gaaf_s1234
0.4837520122528076,gaaf,0.25435274839401245,0.022939927875995636,3,burgers,False,1234,665,MS_hard_burgers_n3_gaaf_s1234
0.4836387634277344,gaaf,0.25291386246681213,0.023072490468621254,3,burgers,False,1234,670,MS_hard_burgers_n3_gaaf_s1234
0.4833599925041199,gaaf,0.2538410723209381,0.022951891645789146,3,burgers,False,1234,675,MS_hard_burgers_n3_gaaf_s1234
0.4830673336982727,gaaf,0.2512242794036865,0.023184306919574738,3,burgers,False,1234,680,MS_hard_burgers_n3_gaaf_s1234
0.48284798860549927,gaaf,0.25677937269210815,0.02260686084628105,3,burgers,False,1234,685,MS_hard_burgers_n3_gaaf_s1234
0.4826103746891022,gaaf,0.2525266706943512,0.023008370772004128,3,burgers,False,1234,690,MS_hard_burgers_n3_gaaf_s1234
0.4823744297027588,gaaf,0.2554171681404114,0.02269572578370571,3,burgers,False,1234,695,MS_hard_burgers_n3_gaaf_s1234
0.4764951765537262,gaaf,0.2497774064540863,0.02267177775502205,3,burgers,False,1234,700,MS_hard_burgers_n3_gaaf_s1234
2.4197609424591064,gaaf,0.008373690769076347,0.24113871157169342,3,burgers,False,1234,705,MS_hard_burgers_n3_gaaf_s1234
2.285749673843384,gaaf,2.421778299321886e-05,0.2285725325345993,3,burgers,False,1234,710,MS_hard_burgers_n3_gaaf_s1234
2.2302422523498535,gaaf,1.1430114454924478e-07,0.22302421927452087,3,burgers,False,1234,715,MS_hard_burgers_n3_gaaf_s1234
2.2013120651245117,gaaf,2.2959690682000655e-07,0.22013117372989655,3,burgers,False,1234,720,MS_hard_burgers_n3_gaaf_s1234
2.184626579284668,gaaf,1.8026871373422182e-07,0.21846263110637665,3,burgers,False,1234,725,MS_hard_burgers_n3_gaaf_s1234
2.176114320755005,gaaf,1.4935493197754113e-07,0.2176114022731781,3,burgers,False,1234,730,MS_hard_burgers_n3_gaaf_s1234
2.1727213859558105,gaaf,1.4063542153053277e-07,0.21727211773395538,3,burgers,False,1234,735,MS_hard_burgers_n3_gaaf_s1234
2.1720821857452393,gaaf,1.4481346966022102e-07,0.21720819175243378,3,burgers,False,1234,740,MS_hard_burgers_n3_gaaf_s1234
2.17248272895813,gaaf,1.560001408051903e-07,0.21724826097488403,3,burgers,False,1234,745,MS_hard_burgers_n3_gaaf_s1234
2.1728756427764893,gaaf,1.7062792778688163e-07,0.21728754043579102,3,burgers,False,1234,750,MS_hard_burgers_n3_gaaf_s1234
2.1728150844573975,gaaf,1.868139065663854e-07,0.2172814905643463,3,burgers,False,1234,755,MS_hard_burgers_n3_gaaf_s1234
2.172272205352783,gaaf,2.0429631319984765e-07,0.21722720563411713,3,burgers,False,1234,760,MS_hard_burgers_n3_gaaf_s1234
2.171400547027588,gaaf,2.2433553681366902e-07,0.21714003384113312,3,burgers,False,1234,765,MS_hard_burgers_n3_gaaf_s1234
2.170348644256592,gaaf,2.495121691481472e-07,0.21703483164310455,3,burgers,False,1234,770,MS_hard_burgers_n3_gaaf_s1234
2.169175148010254,gaaf,2.836557655427896e-07,0.2169174998998642,3,burgers,False,1234,775,MS_hard_burgers_n3_gaaf_s1234
2.1678454875946045,gaaf,3.3216247175005265e-07,0.2167845368385315,3,burgers,False,1234,780,MS_hard_burgers_n3_gaaf_s1234
2.1662650108337402,gaaf,4.0292721337209514e-07,0.21662646532058716,3,burgers,False,1234,785,MS_hard_burgers_n3_gaaf_s1234
2.164301633834839,gaaf,5.082545158074936e-07,0.21643011271953583,3,burgers,False,1234,790,MS_hard_burgers_n3_gaaf_s1234
2.161790609359741,gaaf,6.686126994281949e-07,0.2161789834499359,3,burgers,False,1234,795,MS_hard_burgers_n3_gaaf_s1234
2.1585001945495605,gaaf,9.20354864319961e-07,0.21584992110729218,3,burgers,False,1234,800,MS_hard_burgers_n3_gaaf_s1234
2.154064178466797,gaaf,1.3328736940820818e-06,0.21540628373622894,3,burgers,False,1234,805,MS_hard_burgers_n3_gaaf_s1234
2.147853374481201,gaaf,2.0504417079791892e-06,0.2147851288318634,3,burgers,False,1234,810,MS_hard_burgers_n3_gaaf_s1234
2.138706922531128,gaaf,3.406342329981271e-06,0.2138703614473343,3,burgers,False,1234,815,MS_hard_burgers_n3_gaaf_s1234
2.1243152618408203,gaaf,6.28114867140539e-06,0.2124308943748474,3,burgers,False,1234,820,MS_hard_burgers_n3_gaaf_s1234
2.0996055603027344,gaaf,1.3446714547171723e-05,0.2099592238664627,3,burgers,False,1234,825,MS_hard_burgers_n3_gaaf_s1234
2.0523805618286133,gaaf,3.586928141885437e-05,0.20523448288440704,3,burgers,False,1234,830,MS_hard_burgers_n3_gaaf_s1234
1.9552292823791504,gaaf,0.00013164666597731411,0.19550976157188416,3,burgers,False,1234,835,MS_hard_burgers_n3_gaaf_s1234
1.8252040147781372,gaaf,0.0008090471965260804,0.18243949115276337,3,burgers,False,1234,840,MS_hard_burgers_n3_gaaf_s1234
1.8555493354797363,gaaf,0.0034762502182275057,0.1852073073387146,3,burgers,False,1234,845,MS_hard_burgers_n3_gaaf_s1234
1.8216136693954468,gaaf,0.0020231485832482576,0.18195906281471252,3,burgers,False,1234,850,MS_hard_burgers_n3_gaaf_s1234
1.8168455362319946,gaaf,0.0011801875662058592,0.1815665364265442,3,burgers,False,1234,855,MS_hard_burgers_n3_gaaf_s1234
1.8056683540344238,gaaf,0.0013158960500732064,0.18043524026870728,3,burgers,False,1234,860,MS_hard_burgers_n3_gaaf_s1234
1.800315499305725,gaaf,0.0019294522935524583,0.1798386126756668,3,burgers,False,1234,865,MS_hard_burgers_n3_gaaf_s1234
1.7925087213516235,gaaf,0.002244055038318038,0.17902646958827972,3,burgers,False,1234,870,MS_hard_burgers_n3_gaaf_s1234
1.7878168821334839,gaaf,0.002264362061396241,0.17855525016784668,3,burgers,False,1234,875,MS_hard_burgers_n3_gaaf_s1234
1.7799628973007202,gaaf,0.00227365898899734,0.17776891589164734,3,burgers,False,1234,880,MS_hard_burgers_n3_gaaf_s1234
1.7738043069839478,gaaf,0.002350522903725505,0.17714537680149078,3,burgers,False,1234,885,MS_hard_burgers_n3_gaaf_s1234
1.7653387784957886,gaaf,0.0025623119436204433,0.17627765238285065,3,burgers,False,1234,890,MS_hard_burgers_n3_gaaf_s1234
1.75649094581604,gaaf,0.002926637651398778,0.1753564327955246,3,burgers,False,1234,895,MS_hard_burgers_n3_gaaf_s1234
1.745701789855957,gaaf,0.00323255592957139,0.1742469221353531,3,burgers,False,1234,900,MS_hard_burgers_n3_gaaf_s1234
1.7329787015914917,gaaf,0.003386342665180564,0.17295923829078674,3,burgers,False,1234,905,MS_hard_burgers_n3_gaaf_s1234
1.7173813581466675,gaaf,0.0036443572025746107,0.17137369513511658,3,burgers,False,1234,910,MS_hard_burgers_n3_gaaf_s1234
1.6974912881851196,gaaf,0.004174158908426762,0.16933171451091766,3,burgers,False,1234,915,MS_hard_burgers_n3_gaaf_s1234
1.6709109544754028,gaaf,0.004836518317461014,0.16660743951797485,3,burgers,False,1234,920,MS_hard_burgers_n3_gaaf_s1234
1.6326420307159424,gaaf,0.005589963868260384,0.1627052128314972,3,burgers,False,1234,925,MS_hard_burgers_n3_gaaf_s1234
1.5699210166931152,gaaf,0.006972555071115494,0.15629485249519348,3,burgers,False,1234,930,MS_hard_burgers_n3_gaaf_s1234
1.4357587099075317,gaaf,0.010630999691784382,0.14251276850700378,3,burgers,False,1234,935,MS_hard_burgers_n3_gaaf_s1234
0.9770908951759338,gaaf,0.02898460440337658,0.09481062740087509,3,burgers,False,1234,940,MS_hard_burgers_n3_gaaf_s1234
0.8717395067214966,gaaf,0.7867326736450195,0.00850068498402834,3,burgers,False,1234,945,MS_hard_burgers_n3_gaaf_s1234
0.6413170695304871,gaaf,0.0792737752199173,0.056204333901405334,3,burgers,False,1234,950,MS_hard_burgers_n3_gaaf_s1234
0.4834001362323761,gaaf,0.16552740335464478,0.03178727254271507,3,burgers,False,1234,955,MS_hard_burgers_n3_gaaf_s1234
0.4831470251083374,gaaf,0.30604204535484314,0.017710499465465546,3,burgers,False,1234,960,MS_hard_burgers_n3_gaaf_s1234
0.5084032416343689,gaaf,0.13872961699962616,0.03696736320853233,3,burgers,False,1234,965,MS_hard_burgers_n3_gaaf_s1234
0.4820058345794678,gaaf,0.31551823019981384,0.016648761928081512,3,burgers,False,1234,970,MS_hard_burgers_n3_gaaf_s1234
0.4659324586391449,gaaf,0.1851820945739746,0.02807503566145897,3,burgers,False,1234,975,MS_hard_burgers_n3_gaaf_s1234
0.4595310688018799,gaaf,0.2196352481842041,0.02398958057165146,3,burgers,False,1234,980,MS_hard_burgers_n3_gaaf_s1234
