cka_L0_front_out,cka_L0_quantum_out,cka_L1_out,cka_L2_out,cka_L3_out,cka_L4_out,cka_L5_out,cka_first_last,family,model,n_feat,nu,pde,retry,seed,single_seed,t,tag
0.7170373922741542,,0.7807682687103177,0.9187092963405524,0.9956955052648813,0.9992790270979178,0.9997103568965918,0.7325103248897482,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.0,MS_hard_burgers_n3_gaaf_s1234
0.7167382810625346,,0.7804978601036421,0.9185963463912488,0.9956897032918779,0.9992783890681366,0.9997102907969125,0.7322184289493667,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.04,MS_hard_burgers_n3_gaaf_s1234
0.7164075222510781,,0.780201882330295,0.9184735366221141,0.9956832681456314,0.9992776143242211,0.9997101956745084,0.731896248588312,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.08,MS_hard_burgers_n3_gaaf_s1234
0.7160451042102267,,0.7798803442028425,0.9183408860553627,0.995676203234794,0.999276702950246,0.9997100713661379,0.7315437724024464,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.12,MS_hard_burgers_n3_gaaf_s1234
0.715650986121088,,0.7795331866156704,0.9181983532906843,0.9956685048805386,0.9992756546945221,0.9997099177195423,0.731160963894145,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.16,MS_hard_burgers_n3_gaaf_s1234
0.715225262527875,,0.7791604991468486,0.9180459879008772,0.9956601779539109,0.9992744702116985,0.9997097350511175,0.7307479043678092,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.2,MS_hard_burgers_n3_gaaf_s1234
0.7147679749172379,,0.7787623076785921,0.9178838064021714,0.9956512250462685,0.9992731494607588,0.999709523485687,0.7303046283886773,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.24,MS_hard_burgers_n3_gaaf_s1234
0.7142789922003575,,0.7783384953272516,0.9177117573965025,0.9956416429087446,0.9992716920069956,0.9997092827644709,0.7298310119463128,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.28,MS_hard_burgers_n3_gaaf_s1234
0.7137584603258944,,0.7778891808174602,0.9175298898175402,0.9956314374265078,0.9992700992774277,0.9997090132539468,0.729327185004479,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.32,MS_hard_burgers_n3_gaaf_s1234
0.7132063974232221,,0.777414371770109,0.917338219593175,0.9956206101329355,0.9992683706240973,0.9997087150549387,0.7287931596122886,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.36,MS_hard_burgers_n3_gaaf_s1234
0.7126227355499872,,0.7769139944869763,0.9171367090743814,0.9956091591450787,0.9992665061577309,0.9997083878136683,0.72822887476638,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.4,MS_hard_burgers_n3_gaaf_s1234
0.7120075749569691,,0.7763881338052792,0.916925399558441,0.9955970902099784,0.9992645068397363,0.9997080319426682,0.7276344148740352,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.44,MS_hard_burgers_n3_gaaf_s1234
0.71136092979772,,0.775836796775937,0.9167043044737746,0.9955844057682401,0.9992623727154276,0.9997076476963932,0.727009781587303,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.48,MS_hard_burgers_n3_gaaf_s1234
0.7106828826697715,,0.7752600475620623,0.9164734464195992,0.9955711082092034,0.9992601044025629,0.9997072350369229,0.7263550548847173,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.52,MS_hard_burgers_n3_gaaf_s1234
0.7099733538544851,,0.7746577946013409,0.9162328029896911,0.9955571997258621,0.9992577019437949,0.9997067940254528,0.7256701493288391,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.56,MS_hard_burgers_n3_gaaf_s1234
0.709232369524874,,0.7740300600472855,0.915982370116698,0.9955426804710461,0.999255165634333,0.99970632458354,0.724955089008912,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.6,MS_hard_burgers_n3_gaaf_s1234
0.7084601561460625,,0.7733770318047328,0.9157222461146338,0.9955275602194106,0.9992524968621499,0.9997058272157694,0.7242100780650433,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.64,MS_hard_burgers_n3_gaaf_s1234
0.7076565349342956,,0.7726985359901003,0.9154523646803033,0.9955118372038778,0.9992496950993466,0.9997053017285032,0.7234349402515625,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.68,MS_hard_burgers_n3_gaaf_s1234
0.706821692694749,,0.7719947218443273,0.9151727819594002,0.9954955167208298,0.9992467618814517,0.9997047486541708,0.7226298406819797,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.72,MS_hard_burgers_n3_gaaf_s1234
0.70595550745301,,0.7712654935781098,0.914883474434643,0.9954786006923549,0.9992436966760646,0.9997041675969891,0.721794665301184,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.76,MS_hard_burgers_n3_gaaf_s1234
0.705058164356015,,0.7705109630620646,0.9145844844382872,0.995461092850401,0.9992405003927111,0.9997035588729476,0.7209295814932819,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.8,MS_hard_burgers_n3_gaaf_s1234
0.7041296924606866,,0.7697311675204899,0.9142758477258008,0.9954430009081431,0.9992371745969539,0.9997029229716354,0.7200345983994637,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.84,MS_hard_burgers_n3_gaaf_s1234
0.703170026670859,,0.7689260304283122,0.9139575301187017,0.9954243247823702,0.9992337189785411,0.9997022596011934,0.7191096551462334,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.88,MS_hard_burgers_n3_gaaf_s1234
0.7021793672334964,,0.76809571489102,0.9136296109704787,0.9954050727783148,0.9992301348943151,0.9997015693647908,0.7181549256629421,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.92,MS_hard_burgers_n3_gaaf_s1234
0.7011576423828154,,0.7672401449403006,0.9132920667365625,0.995385245310127,0.9992264224263402,0.999700851914122,0.7171703433715514,MS,gaaf,3,0.01/pi,burgers,False,1234,False,0.96,MS_hard_burgers_n3_gaaf_s1234
0.7001050446086611,,0.7663594617628338,0.912944958000232,0.9953648514224376,0.9992225831648097,0.999700107811994,0.7161560752450726,MS,gaaf,3,0.01/pi,burgers,False,1234,False,1.0,MS_hard_burgers_n3_gaaf_s1234
0.6371942306262502,,0.6506081106978133,0.7516884221530868,0.8252280943898627,0.8251167327494615,0.8258876956357344,0.860524441960049,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.0,MS_hard_burgers_n3_gaaf_s1234_r1
0.6014956139188439,,0.6150743029432879,0.7220833639143485,0.8115578618251192,0.8190284916732955,0.819467161564421,0.8575737274121089,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.04,MS_hard_burgers_n3_gaaf_s1234_r1
0.5658916764929908,,0.5794791879218445,0.6911077068872145,0.7967602947261028,0.8124776626365161,0.8130603142022268,0.8546865017873443,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.08,MS_hard_burgers_n3_gaaf_s1234_r1
0.5308521637461268,,0.5442985551785323,0.6591601603601754,0.7807860255223088,0.8054025064969085,0.8067228415310317,0.8517476269328824,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.12,MS_hard_burgers_n3_gaaf_s1234_r1
0.4967601441706004,,0.5099275064972506,0.6266142568476427,0.7635075381464393,0.7976470667966198,0.8004314850365498,0.8486598196296036,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.16,MS_hard_burgers_n3_gaaf_s1234_r1
0.463915204299782,,0.47668279989829765,0.5938122740762668,0.7447072780608889,0.7888942445572028,0.7940159637125147,0.8453736766827468,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.2,MS_hard_burgers_n3_gaaf_s1234_r1
0.4325981046822,,0.4448678202799712,0.5611372342521088,0.7241541435539257,0.7786425371302468,0.7871044887226727,0.8419096644373026,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.24,MS_hard_burgers_n3_gaaf_s1234_r1
0.40322408404317134,,0.4149286868502164,0.5292111407154131,0.7018804769945913,0.766376310531421,0.7792004853163211,0.838366627942637,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.28,MS_hard_burgers_n3_gaaf_s1234_r1
0.3765282981698481,,0.38764387889108365,0.4991568895743876,0.6786701461367136,0.7520683361428973,0.770029714864523,0.8349102241452359,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.32,MS_hard_burgers_n3_gaaf_s1234_r1
0.3535537855733547,,0.364110333711794,0.4726051558784927,0.65635283201012,0.7367556445166537,0.7600319592032642,0.8317324853441319,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.36,MS_hard_burgers_n3_gaaf_s1234_r1
0.33519467069935854,,0.3452711248435823,0.4510735820819881,0.6371896296205815,0.7223416080475153,0.7503675177761094,0.8289879619375634,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.4,MS_hard_burgers_n3_gaaf_s1234_r1
0.32159200179883735,,0.3312909962583865,0.4350920373095399,0.6225724564330384,0.7104202737002876,0.7421710420895264,0.8267371949702818,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.44,MS_hard_burgers_n3_gaaf_s1234_r1
0.3120598403598972,,0.3214786939027864,0.42403003709351317,0.6124367034875858,0.7014286549780966,0.7359068927856472,0.8249404433693269,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.48,MS_hard_burgers_n3_gaaf_s1234_r1
0.3055376343343391,,0.3147525925028597,0.4166737496843995,0.6057937855539297,0.694886245516723,0.7314110309819319,0.8235052870733367,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.52,MS_hard_burgers_n3_gaaf_s1234_r1
0.3010090411604783,,0.31007288384538934,0.4117973959386787,0.6014516190883915,0.6899906235608866,0.7282127185664511,0.8223410021885151,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.56,MS_hard_burgers_n3_gaaf_s1234_r1
0.2976915548773485,,0.30663774090852836,0.40843674603748525,0.5984199450718749,0.6860152702309402,0.7258095218975245,0.8213841919281354,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.6,MS_hard_burgers_n3_gaaf_s1234_r1
0.2950648205430945,,0.3039133785709386,0.405943602092389,0.596030771846909,0.6824605980581541,0.7238148695423932,0.8205980967280312,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.64,MS_hard_burgers_n3_gaaf_s1234_r1
0.2928225577731026,,0.30158516551204917,0.40393303967016975,0.593901923117319,0.6790488948730119,0.7219895800263876,0.8199622348377674,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.68,MS_hard_burgers_n3_gaaf_s1234_r1
0.29080514088629206,,0.2994886880837664,0.4022012272085199,0.5918495744741881,0.6756606335238053,0.7202132475272627,0.8194635567162755,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.72,MS_hard_burgers_n3_gaaf_s1234_r1
0.28894359418954424,,0.29755233267459297,0.4006561326272857,0.5898102537444703,0.6722724584324491,0.7184443593529789,0.8190916740383631,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.76,MS_hard_burgers_n3_gaaf_s1234_r1
0.2872215370740913,,0.29575832658677936,0.399270505100852,0.5877879417779707,0.6689143686117822,0.7166884510896601,0.8188370246614061,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.8,MS_hard_burgers_n3_gaaf_s1234_r1
0.285652156448695,,0.2941191696141776,0.3980537756743608,0.5858228916022998,0.6656444333294189,0.7149773085986333,0.8186905869285085,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.84,MS_hard_burgers_n3_gaaf_s1234_r1
0.2842643172633264,,0.29266347912483587,0.397035357114788,0.5839738514325532,0.6625344758069279,0.7133559188030711,0.8186439876458873,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.88,MS_hard_burgers_n3_gaaf_s1234_r1
0.2830936483935177,,0.29142693527905117,0.39625424079191446,0.5823071076277024,0.6596607200832519,0.711873401575636,0.8186897020846916,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.92,MS_hard_burgers_n3_gaaf_s1234_r1
0.2821773532490883,,0.2904470339878389,0.39575268339564584,0.5808897205426707,0.6570977791074412,0.7105766686238865,0.8188213417970618,MS,gaaf,3,0.01/pi,burgers,True,1234,False,0.96,MS_hard_burgers_n3_gaaf_s1234_r1
0.2815491564270078,,0.2897579749482188,0.3955702688074756,0.5797829761970021,0.6549123484985139,0.7095040854425114,0.8190337014661693,MS,gaaf,3,0.01/pi,burgers,True,1234,False,1.0,MS_hard_burgers_n3_gaaf_s1234_r1
0.6394084293239878,,0.7625859522744383,0.8223359843453056,0.8530406408198724,0.8491640785903612,0.8814135957997311,0.8509833194357531,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.0,MS_hard_burgers_n3_gaaf_s2025
0.6040236960343824,,0.7352375096178116,0.8056565486943501,0.842364888395662,0.8414580969777011,0.87355573699765,0.8410975850442086,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.04,MS_hard_burgers_n3_gaaf_s2025
0.5694021755889206,,0.7072611928559672,0.7883584389336191,0.8316511425505942,0.8347083930995874,0.8660532549776454,0.8308900052983037,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.08,MS_hard_burgers_n3_gaaf_s2025
0.5356268810446698,,0.6786333976115457,0.7701949704868629,0.8208251485210137,0.8289204710513558,0.8589929579018253,0.8206473835345482,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.12,MS_hard_burgers_n3_gaaf_s2025
0.5027458726041789,,0.6492983801224047,0.7508579822124724,0.8096766953406885,0.8238701872897,0.8522997750720404,0.8106336741536773,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.16,MS_hard_burgers_n3_gaaf_s2025
0.47081006995937996,,0.6192053146340589,0.7299722141896496,0.7977922736322741,0.8190476871239558,0.8457566336765678,0.8010715517997097,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.2,MS_hard_burgers_n3_gaaf_s2025
0.43993823441070673,,0.5884002794269232,0.7071634010127987,0.7845464602324415,0.8136804721591131,0.8390854416570077,0.7921538692274596,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.24,MS_hard_burgers_n3_gaaf_s2025
0.41037221120734046,,0.557126458300861,0.6821734579492688,0.7690844736784939,0.8066992011974746,0.831925684503848,0.7841026972124706,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.28,MS_hard_burgers_n3_gaaf_s2025
0.3826948774268332,,0.526166260981711,0.6553322687017773,0.7506510679006204,0.7968752430968882,0.8237083170531383,0.7773105915254813,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.32,MS_hard_burgers_n3_gaaf_s2025
0.3584997435728574,,0.49786698834244614,0.629091786439725,0.7305103837501491,0.7845201683302052,0.8142757401949332,0.7723829100153614,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.36,MS_hard_burgers_n3_gaaf_s2025
0.3399487087813488,,0.4756635522055501,0.6079089429347547,0.7129766511308627,0.7731807149017014,0.8052932331729804,0.7695077254183598,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.4,MS_hard_burgers_n3_gaaf_s2025
0.3271857416330809,,0.4603510661609181,0.5934780261259062,0.7005254203504983,0.7654096514077933,0.7984834261877237,0.7680558629392935,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.44,MS_hard_burgers_n3_gaaf_s2025
0.31853394241714855,,0.45004545155665593,0.5840796783581114,0.6920768376005259,0.7605393413081396,0.793748922070487,0.7673130707334835,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.48,MS_hard_burgers_n3_gaaf_s2025
0.31244261075560636,,0.44284088939738886,0.5777111261966811,0.6859962061707057,0.7572663806767046,0.7903648594380932,0.7669002482418957,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.52,MS_hard_burgers_n3_gaaf_s2025
0.30798400613666166,,0.4375831698312048,0.57313465868013,0.6812991668769315,0.7548262525436388,0.7878107705558954,0.7666624021345015,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.56,MS_hard_burgers_n3_gaaf_s2025
0.3046266889804267,,0.43360892006552987,0.5696347725307919,0.6774497173027604,0.7528381434844177,0.7857806239838921,0.7665314958970845,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.6,MS_hard_burgers_n3_gaaf_s2025
0.30204172307651095,,0.4305020547086081,0.5667580904946193,0.6741104586275237,0.7510776126893033,0.7840846280660148,0.7664697907020968,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.64,MS_hard_burgers_n3_gaaf_s2025
0.30001478647770546,,0.42798633907325656,0.5642008489478213,0.6710456388999946,0.7493893888610835,0.7826031664885131,0.7664531691066702,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.68,MS_hard_burgers_n3_gaaf_s2025
0.2984066824918671,,0.4258794220213865,0.5617627957941899,0.668090461380484,0.7476673198120044,0.7812668400171483,0.7664659875737916,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.72,MS_hard_burgers_n3_gaaf_s2025
0.29713018900568444,,0.4240659260255015,0.5593200859110012,0.6651347293449493,0.7458497321022031,0.7800427685570077,0.7664985829776968,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.76,MS_hard_burgers_n3_gaaf_s2025
0.2961332980902736,,0.4224769613298697,0.5568037064660597,0.6621073660322484,0.7439141130880256,0.7789230036750331,0.7665454321394569,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.8,MS_hard_burgers_n3_gaaf_s2025
0.29538629576209213,,0.4210736128651394,0.5541813993593175,0.6589613212627616,0.7418692346664896,0.7779146858953059,0.7666038463605687,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.84,MS_hard_burgers_n3_gaaf_s2025
0.2948723443806944,,0.41983424368713146,0.5514431629493011,0.6556603009446511,0.7397459802598311,0.7770320614084962,0.76667326419729,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.88,MS_hard_burgers_n3_gaaf_s2025
0.2945801804179173,,0.4187440885843381,0.5485891863339855,0.6521674159082049,0.7375867081520059,0.7762892451005626,0.766755057363454,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.92,MS_hard_burgers_n3_gaaf_s2025
0.2944988526911176,,0.41778720714479517,0.5456201696359814,0.6484371055420295,0.7354345156590444,0.7756942548177685,0.7668524238543079,MS,gaaf,3,0.01/pi,burgers,False,2025,False,0.96,MS_hard_burgers_n3_gaaf_s2025
0.29461289882560926,,0.41693909610708024,0.5425285579572161,0.6444096024438867,0.7333218700855906,0.775243337842245,0.7669701667012763,MS,gaaf,3,0.01/pi,burgers,False,2025,False,1.0,MS_hard_burgers_n3_gaaf_s2025
0.6698876771845812,,0.7840931147612455,0.8281014996426646,0.8201457675082016,0.7736417038598786,0.8432668122620063,0.9024286427160417,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.0,MS_hard_burgers_n3_gaaf_s777
0.6345763510189977,,0.7584690392773731,0.8123306175194573,0.807542305351926,0.7568644455180772,0.8318797197462078,0.9002309857547722,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.04,MS_hard_burgers_n3_gaaf_s777
0.5996308503883814,,0.7320471292840786,0.7962426190072707,0.7951578385562746,0.7421732071620925,0.8211881519775267,0.8970800688381912,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.08,MS_hard_burgers_n3_gaaf_s777
0.5651635806015941,,0.7047406632264183,0.7796660493499975,0.782934823733553,0.7296102460316922,0.8113304952481576,0.8929143277888576,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.12,MS_hard_burgers_n3_gaaf_s777
0.5312445694326426,,0.6764271132489651,0.7623023068912331,0.7708233096314132,0.7190813241304364,0.8023202114080215,0.8877857520681608,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.16,MS_hard_burgers_n3_gaaf_s777
0.4979888579248686,,0.6470232763346514,0.7437296362769782,0.7587326186508074,0.7104076925914864,0.7940845127917846,0.8818384437416678,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.2,MS_hard_burgers_n3_gaaf_s777
0.4655956367157441,,0.6165484321997563,0.7234170192497802,0.7463505418220986,0.7032878522603357,0.7865003871827977,0.8752600842056831,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.24,MS_hard_burgers_n3_gaaf_s777
0.43433956443282007,,0.5851729449490554,0.7007550578474991,0.7328348169022636,0.6971582019014252,0.77933141381974,0.8682523738433592,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.28,MS_hard_burgers_n3_gaaf_s777
0.40480525835505643,,0.5535914857839308,0.675501465173346,0.7167918480470957,0.6911174086226156,0.7720270155781841,0.8611442899710516,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.32,MS_hard_burgers_n3_gaaf_s777
0.37868866739185775,,0.5242249635329008,0.6495476605398499,0.6979789824439457,0.6845000525609479,0.7639055266549304,0.8547443684467985,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.36,MS_hard_burgers_n3_gaaf_s777
0.35856848291411475,,0.5011060971672153,0.6277017235024966,0.6797794784652667,0.6781484361362482,0.7554719590985534,0.8502576062481665,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.4,MS_hard_burgers_n3_gaaf_s777
0.3447168850872717,,0.4853279681791488,0.6122563282822959,0.6650767917225506,0.6730563944310927,0.7479530573920933,0.8478872964221998,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.44,MS_hard_burgers_n3_gaaf_s777
0.33513342203978264,,0.47466266831086634,0.6014685245916752,0.653338186566975,0.6690810416892193,0.7416985577144575,0.8467330809620766,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.48,MS_hard_burgers_n3_gaaf_s777
0.3281015148103596,,0.4670316705004252,0.593396993514934,0.6435283192713055,0.6659211005806005,0.7365618719869224,0.84604676952785,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.52,MS_hard_burgers_n3_gaaf_s777
0.3226777135007008,,0.4612915900036799,0.5869840475403769,0.6351507316481007,0.6634350721480314,0.7323501602306037,0.8454871316943723,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.56,MS_hard_burgers_n3_gaaf_s777
0.3183506673659316,,0.45682976436404427,0.5817021507411578,0.6280014397214233,0.66155267715562,0.7289029511348203,0.8449215445127409,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.6,MS_hard_burgers_n3_gaaf_s777
0.3148050234203567,,0.4532677329700649,0.5772582110034226,0.6219623059844538,0.6602073955789589,0.7260816932158798,0.8443006557995412,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.64,MS_hard_burgers_n3_gaaf_s777
0.3118244141407595,,0.4503417739685848,0.5734674112178894,0.6169343551188793,0.6593237678456696,0.7237637611678659,0.8436085339773469,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.68,MS_hard_burgers_n3_gaaf_s777
0.3092553388802792,,0.4478610897663156,0.5702041881975488,0.6128269046485012,0.6588265332057901,0.7218454744212051,0.8428427656970305,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.72,MS_hard_burgers_n3_gaaf_s777
0.3069919533180611,,0.44569129769451077,0.5673806964367494,0.6095595128288587,0.6586512814037048,0.7202471025389087,0.8420053540071583,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.76,MS_hard_burgers_n3_gaaf_s777
0.30496662875835734,,0.44374416023848495,0.564934297620793,0.6070633332594757,0.6587502192307189,0.718915623384818,0.8410980682537859,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.8,MS_hard_burgers_n3_gaaf_s777
0.3031422405936732,,0.4419688048036622,0.5628190039800677,0.6052802616067243,0.6590937745064863,0.7178244257603454,0.8401204187864222,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.84,MS_hard_burgers_n3_gaaf_s777
0.3015046110789424,,0.4403429975072207,0.5609986324372614,0.6041600586721546,0.6596689308512564,0.7169698489815244,0.8390692947825382,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.88,MS_hard_burgers_n3_gaaf_s777
0.30005697752314237,,0.43886680311322496,0.5594437557886192,0.6036588361097166,0.6604774510067165,0.7163669924523975,0.837939746357602,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.92,MS_hard_burgers_n3_gaaf_s777
0.2988159829412187,,0.4375580672235069,0.5581313185925296,0.6037384832656842,0.6615340015861171,0.7160451637385411,0.8367262201364883,MS,gaaf,3,0.01/pi,burgers,False,777,False,0.96,MS_hard_burgers_n3_gaaf_s777
0.2978094597999123,,0.4364500214614844,0.5570469916262056,0.6043677331423633,0.6628644979960893,0.7160441459314322,0.8354237688633313,MS,gaaf,3,0.01/pi,burgers,False,777,False,1.0,MS_hard_burgers_n3_gaaf_s777
0.8397027773878715,,0.9009558020670593,0.9441005672588348,0.9466771008428413,0.9435903360062069,0.9779505923111597,0.7933679097927676,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.0,MS_hard_burgers_n4_gaaf_s1234
0.8396089356593116,,0.9009848690750831,0.9443626344184355,0.946858268986765,0.9437820940374689,0.9781548839480034,0.7933989540702878,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.04,MS_hard_burgers_n4_gaaf_s1234
0.8395115144288777,,0.9010089409709783,0.9446141289911799,0.9470308638296545,0.9439645037160428,0.9783517321077604,0.7934212324395696,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.08,MS_hard_burgers_n4_gaaf_s1234
0.8394105991781757,,0.9010280908936965,0.9448551109001049,0.9471949220251152,0.9441375630964636,0.97854113798793,0.7934348218460516,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.12,MS_hard_burgers_n4_gaaf_s1234
0.8393061461426023,,0.9010422740184586,0.9450855153941425,0.9473503905147876,0.9443012242950661,0.9787230928815456,0.7934397175449924,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.16,MS_hard_burgers_n4_gaaf_s1234
0.8391982347760802,,0.9010515762190544,0.9453054383703802,0.9474973449525593,0.9444555152790551,0.9788976147583631,0.7934359474062539,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.2,MS_hard_burgers_n4_gaaf_s1234
0.8390869280488592,,0.901056027134185,0.9455148600461126,0.9476357672721846,0.9446004213073528,0.9790646972264824,0.7934236062605114,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.24,MS_hard_burgers_n4_gaaf_s1234
0.8389721648991902,,0.9010555948936438,0.9457137752947827,0.9477656392233109,0.9447358907657902,0.9792243383315407,0.7934026310636592,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.28,MS_hard_burgers_n4_gaaf_s1234
0.8388541160329479,,0.9010504116940983,0.9459022633701231,0.9478870347767372,0.9448619839336883,0.9793765523359313,0.7933731730158873,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.32,MS_hard_burgers_n4_gaaf_s1234
0.8387327283270262,,0.9010404351727566,0.9460802928432115,0.9479999091232051,0.9449786364569955,0.9795213295850372,0.7933352125884062,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.36,MS_hard_burgers_n4_gaaf_s1234
0.8386080221304008,,0.9010256911880571,0.9462478868583868,0.948104279837728,0.9450858526861102,0.9796586774891941,0.7932887369337779,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.4,MS_hard_burgers_n4_gaaf_s1234
0.8384801277785402,,0.9010062756063331,0.9464050957791118,0.9482001896239949,0.945183655711076,0.9797886031861358,0.7932338952336445,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.44,MS_hard_burgers_n4_gaaf_s1234
0.8383488896838173,,0.900982077228401,0.9465518502853008,0.9482875610119699,0.9452719578106681,0.9799110909531026,0.793170536132772,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.48,MS_hard_burgers_n4_gaaf_s1234
0.8382145316929778,,0.9009532701884745,0.9466882622339929,0.9483664903434819,0.9453508376347479,0.9800261620283195,0.7930988653329675,MS,gaaf,4,0.01/pi,burgers,False,1234,False,0.52,MS_hard_burgers_n4_gaaf_s1234
